Sample,Condition,CellLine,AspectRatio
26,Aligned,Parental,2.75099243244387
26,Aligned,Parental,1.65180238855239
26,Aligned,Parental,1.69797367055937
26,Aligned,Parental,1.22670223551115
26,Aligned,Parental,1.28060759247176
26,Aligned,Parental,1.28655274919854
26,Aligned,Parental,1.59775051114388
26,Aligned,Parental,1.23620360304779
26,Aligned,Parental,2.40496296549013
26,Aligned,Parental,1.47396220898228
26,Aligned,Parental,2.61627256324157
26,Aligned,Parental,3.01083711324984
26,Aligned,Parental,1.92062505865222
26,Aligned,Parental,1.59348980025146
26,Aligned,Parental,1.48531791830844
26,Aligned,Parental,1.64515583530214
26,Aligned,Parental,1.77315917715793
26,Aligned,Parental,1.22055484802188
26,Aligned,Parental,2.3956933451796
26,Aligned,Parental,2.751534322488
26,Aligned,Parental,1.26979640734491
26,Aligned,Parental,1.2855572174535
26,Aligned,Parental,1.88536445242735
26,Aligned,Parental,1.17804243799477
26,Aligned,Parental,1.89103401486123
26,Aligned,Parental,1.38964958845065
26,Aligned,Parental,3.316550719238
26,Aligned,Parental,2.49092675587694
26,Aligned,Parental,1.63324643756809
26,Aligned,Parental,1.51970443230511
26,Aligned,Parental,1.23094932255088
26,Aligned,Parental,1.88031954018225
26,Aligned,Parental,1.78962298896372
26,Aligned,Parental,1.92461090385926
26,Aligned,Parental,1.47036546065183
26,Aligned,Parental,1.34222645228579
26,Aligned,Parental,1.60901895192924
26,Aligned,Parental,1.54247105983176
26,Aligned,Parental,1.77867187945192
26,Aligned,Parental,1.58155065253228
26,Aligned,Parental,1.40213216018427
26,Aligned,Parental,2.32677296735135
26,Aligned,Parental,1.4304764846584
26,Aligned,Parental,1.34312836658526
26,Aligned,Parental,1.50096046176139
26,Aligned,Parental,2.48444464919595
26,Aligned,Parental,1.8250634631836
26,Aligned,Parental,1.91637938809491
26,Aligned,Parental,2.06247543621682
26,Aligned,Parental,3.76728110518688
26,Aligned,Parental,1.18318928672866
26,Aligned,Parental,1.88616482218593
26,Aligned,Parental,1.42170732332297
26,Aligned,Parental,1.64755689706081
26,Aligned,Parental,1.44935309529439
26,Aligned,Parental,4.84466424604584
26,Aligned,Parental,1.40290803454578
26,Aligned,Parental,1.31538832728141
26,Aligned,Parental,2.64677546113964
26,Aligned,Parental,1.2092344320643
26,Aligned,Parental,1.24841844281719
26,Aligned,Parental,1.8866339627588
26,Aligned,Parental,1.64367794421317
26,Aligned,Parental,1.12418950005955
26,Aligned,Parental,1.19229992792622
26,Aligned,Parental,1.84971018259749
26,Aligned,Parental,1.59060436528923
26,Aligned,Parental,1.66475195780364
26,Aligned,Parental,1.25137932470538
26,Aligned,Parental,1.2386788338285
26,Aligned,Parental,2.63190746524737
26,Aligned,Parental,2.42931149271333
26,Aligned,Parental,1.20709609086957
26,Aligned,Parental,1.89111042646919
26,Aligned,Parental,1.12112680410456
26,Aligned,Parental,1.37910230063806
26,Aligned,Parental,1.27690258923271
26,Aligned,Parental,1.87047617354523
26,Aligned,Parental,1.29075800367804
26,Aligned,Parental,1.74734044080779
26,Aligned,Parental,1.34307412580746
26,Aligned,Parental,1.71891311005605
26,Aligned,Parental,1.11292766829746
26,Aligned,Parental,1.46257648289841
26,Aligned,Parental,1.33746457004357
26,Aligned,Parental,1.49690207218253
26,Aligned,Parental,1.45831567422652
26,Aligned,Parental,1.61189622095849
26,Aligned,Parental,1.41345285887636
26,Aligned,Parental,1.10354286473571
26,Aligned,Parental,1.29928833198903
26,Aligned,Parental,1.81689289750306
26,Aligned,Parental,1.53635989113287
26,Aligned,Parental,1.95266881595273
26,Aligned,Parental,2.11738126550095
26,Aligned,Parental,1.12216757783171
26,Aligned,Parental,1.86791806882648
26,Aligned,Parental,1.36150368621708
26,Aligned,Parental,2.15569236259902
26,Aligned,Parental,1.45893631830004
26,Aligned,Parental,2.26411312574114
26,Aligned,Parental,1.31529206279471
26,Aligned,Parental,1.2333076288589
26,Aligned,Parental,1.32013731990039
26,Aligned,Parental,1.2119207411324
26,Aligned,Parental,1.38974690988133
26,Aligned,Parental,1.55356149641118
26,Aligned,Parental,1.52279486746492
26,Aligned,Parental,2.38800422335011
26,Aligned,Parental,1.19228608568263
26,Aligned,Parental,1.63707321352912
26,Aligned,Parental,1.53194521092718
26,Aligned,Parental,1.97800711335242
26,Aligned,Parental,1.74025023406415
26,Aligned,Parental,1.99330703679683
26,Aligned,Parental,1.96523962198133
26,Aligned,Parental,1.99818478762288
26,Aligned,Parental,1.39683482910115
26,Aligned,Parental,1.13895952423229
26,Aligned,Parental,1.57181974891964
26,Aligned,Parental,1.13618828448633
26,Aligned,Parental,2.58831074523844
26,Aligned,Parental,1.72873698048454
26,Aligned,Parental,3.30411138425861
26,Aligned,Parental,1.90826131685021
26,Aligned,Parental,1.6235869415352
26,Aligned,Parental,1.6547819491095
26,Aligned,Parental,1.35102088219171
26,Aligned,Parental,2.5944127608526
26,Aligned,Parental,2.29875823774874
26,Aligned,Parental,1.10834142141925
26,Aligned,Parental,1.36345076609896
26,Aligned,Parental,2.34104677600767
26,Aligned,Parental,2.94585651033465
26,Aligned,Parental,2.00039676284125
26,Aligned,Parental,1.13261629273974
26,Aligned,Parental,3.92010907323501
26,Aligned,Parental,1.45132620881255
26,Aligned,Parental,1.21335780522209
26,Aligned,Parental,1.26925057890022
26,Aligned,Parental,1.54434545328017
26,Aligned,Parental,1.10675821362027
26,Aligned,Parental,1.86112444704348
26,Aligned,Parental,3.57606918927597
26,Aligned,Parental,3.21947585446773
26,Aligned,Parental,1.46470787789331
26,Aligned,Parental,4.26599773767897
26,Aligned,Parental,3.13122966626674
26,Aligned,Parental,4.64774865084844
26,Aligned,Parental,1.87406739580296
26,Aligned,Parental,1.15349632122876
26,Aligned,Parental,1.61851176799701
26,Aligned,Parental,2.3142827038646
26,Aligned,Parental,1.26659774749662
26,Aligned,Parental,2.13148276421159
26,Aligned,Parental,2.89145479417637
26,Aligned,Parental,1.15313043132596
26,Aligned,Parental,1.56175294725814
26,Aligned,Parental,1.6455307350119
26,Aligned,Parental,1.56967317295547
26,Aligned,Parental,1.43355875693312
26,Aligned,Parental,3.11389014441866
26,Aligned,Parental,1.43348819072478
26,Aligned,Parental,1.16911678241751
26,Aligned,Parental,3.01442826754021
26,Aligned,Parental,2.3177925979752
26,Aligned,Parental,1.16627576011885
26,Aligned,Parental,1.42988829876924
26,Aligned,Parental,4.41285781697863
26,Aligned,Parental,1.28828853498064
26,Aligned,Parental,1.38768605390659
26,Aligned,Parental,1.85624728450266
26,Aligned,Parental,1.40742519186229
26,Aligned,Parental,3.6879138687963
26,Aligned,Parental,1.23469867433126
26,Aligned,Parental,1.69157668747216
26,Aligned,Parental,2.0785779281778
26,Aligned,Parental,1.41633777317509
26,Aligned,Parental,3.05823696741063
26,Aligned,Parental,2.1905973440185
26,Aligned,Parental,1.53725741789266
26,Aligned,Parental,1.20746224711646
26,Aligned,Parental,2.14233146690776
26,Aligned,Parental,4.21752190874162
26,Aligned,Parental,1.51824680272539
26,Aligned,Parental,1.35746078123935
26,Aligned,Parental,1.10281222770003
26,Aligned,Parental,1.88452462125716
26,Aligned,Parental,1.56554840862528
26,Aligned,Parental,1.57762152876173
26,Aligned,Parental,1.71597076517037
26,Aligned,Parental,2.11397206261575
26,Aligned,Parental,1.99302408379903
26,Aligned,Parental,1.11358038220532
26,Aligned,Parental,1.31271770097811
26,Aligned,Parental,2.20502257690163
26,Aligned,Parental,1.62155807644566
26,Aligned,Parental,2.41196475032191
26,Aligned,Parental,1.658124255906
26,Aligned,Parental,3.25410596527998
26,Aligned,Parental,3.25063967632472
26,Aligned,Parental,1.46534737087037
26,Aligned,Parental,1.49976111935069
26,Aligned,Parental,1.2033699343979
26,Aligned,Parental,1.29805093817068
26,Aligned,Parental,4.8176546357831
26,Aligned,Parental,1.15364477162523
26,Aligned,Parental,2.56263984608048
26,Aligned,Parental,1.10796990671042
26,Aligned,Parental,2.45889932472791
26,Aligned,Parental,1.15892740628389
26,Aligned,Parental,2.46458157195398
26,Aligned,Parental,1.71352313610437
26,Aligned,Parental,1.21677227038428
26,Aligned,Parental,1.11513625930202
26,Aligned,Parental,1.52152062635752
26,Aligned,Parental,2.42031396638914
26,Aligned,Parental,1.14657435821538
26,Aligned,Parental,1.1642273275082
26,Aligned,Parental,1.64714144283626
26,Aligned,Parental,1.97282535170551
26,Aligned,Parental,1.23665489106152
26,Aligned,Parental,1.61236805508577
26,Aligned,Parental,1.4613150647557
26,Aligned,Parental,1.52883395425697
26,Aligned,Parental,2.14928510069531
26,Aligned,Parental,2.87173813673597
26,Aligned,Parental,1.44246943911659
26,Aligned,Parental,1.79968633333513
26,Aligned,Parental,1.11750866295981
26,Aligned,Parental,1.61902086157319
26,Aligned,Parental,1.49306787890059
26,Aligned,Parental,1.23718366742554
26,Aligned,Parental,1.77497526362282
26,Aligned,Parental,2.14771534645187
26,Aligned,Parental,3.80266316478711
26,Aligned,Parental,4.04960152107949
26,Aligned,Parental,2.70679048313163
26,Aligned,Parental,4.06914289387109
26,Aligned,Parental,3.58855395869865
26,Aligned,Parental,1.47088087500552
26,Aligned,Parental,1.42413061621629
26,Aligned,Parental,1.28153578062009
26,Aligned,Parental,2.32142943726731
26,Aligned,Parental,1.1424262419562
26,Aligned,Parental,2.0656290996737
26,Aligned,Parental,1.51661846588495
26,Aligned,Parental,1.40053181125825
26,Aligned,Parental,4.32852587469667
26,Aligned,Parental,1.2225198840256
26,Aligned,Parental,1.48997122278274
26,Aligned,Parental,1.14048355529624
26,Aligned,Parental,1.85134779246957
26,Aligned,Parental,2.66703950235427
26,Aligned,Parental,2.46185421883439
26,Aligned,Parental,1.62397415465856
26,Aligned,Parental,2.59963754527326
26,Aligned,Parental,2.50552838935223
26,Aligned,Parental,1.60306772689413
26,Aligned,Parental,2.33261462269146
26,Aligned,Parental,1.37080775975054
26,Aligned,Parental,2.235554951849
26,Aligned,Parental,1.9029943258736
26,Aligned,Parental,1.46152192342956
26,Aligned,Parental,2.37025433425371
26,Aligned,Parental,1.19076677078844
26,Aligned,Parental,2.00445206837193
26,Aligned,Parental,2.03314690782094
26,Aligned,Parental,3.61704703075699
26,Aligned,Parental,1.47601699453208
26,Aligned,Parental,4.99216495793308
26,Aligned,Parental,2.19341106120357
26,Aligned,Parental,1.83341845004237
26,Aligned,Parental,3.02882140862256
26,Aligned,Parental,2.47247713222649
26,Aligned,Parental,2.34392587922728
26,Aligned,Parental,1.94817773841932
26,Aligned,Parental,1.19471742918308
26,Aligned,Parental,1.66291842280556
26,Aligned,Parental,2.71984801583503
26,Aligned,Parental,2.20369874755515
26,Aligned,Parental,1.11197201992772
26,Aligned,Parental,1.5759436230528
26,Aligned,Parental,1.109710105048
26,Aligned,Parental,1.44284747860673
26,Aligned,Parental,1.59918042243893
26,Aligned,Parental,1.92246315433036
26,Aligned,Parental,1.75444643066133
26,Aligned,Parental,1.86513402016438
26,Aligned,Parental,1.67180237184817
26,Aligned,Parental,3.18457240485225
26,Aligned,Parental,1.18793530704277
26,Aligned,Parental,1.74652801885276
26,Aligned,Parental,1.47693906314094
26,Aligned,Parental,1.18120263546369
26,Aligned,Parental,5.20782901782024
26,Aligned,Parental,1.34266636177294
26,Aligned,Parental,1.16453179116336
26,Aligned,Parental,1.36950028817413
26,Aligned,Parental,1.31818905484633
26,Aligned,Parental,1.26184665211977
26,Aligned,Parental,1.11236070355281
26,Aligned,Parental,1.78179125873958
26,Aligned,Parental,1.17263152352677
26,Aligned,Parental,1.17875998139751
26,Aligned,Parental,3.25525351594332
26,Aligned,Parental,1.84935570780173
26,Aligned,Parental,2.03369933798988
26,Aligned,Parental,1.15307453822284
26,Aligned,Parental,1.11085306111689
26,Aligned,Parental,2.76309915047853
26,Aligned,Parental,1.39959150653796
26,Aligned,Parental,1.32342232320038
26,Aligned,Parental,1.47453177997226
26,Aligned,Parental,1.33416760592066
26,Aligned,Parental,1.7937826855075
26,Aligned,Parental,2.0864495880424
26,Aligned,Parental,2.14021501610401
26,Aligned,Parental,1.17476349114796
26,Aligned,Parental,1.96678070774804
26,Aligned,Parental,1.76177869847883
26,Aligned,Parental,1.33286120650812
26,Aligned,Parental,1.15808708983139
26,Aligned,Parental,1.17614707694937
26,Aligned,Parental,2.19598531843778
26,Aligned,Parental,1.33959808623207
26,Aligned,Parental,1.20498333638949
26,Aligned,Parental,1.93195717545174
26,Aligned,Parental,1.50676307226158
26,Aligned,Parental,2.407966468147
26,Aligned,Parental,2.57008542116968
26,Aligned,Parental,1.57019278750279
26,Aligned,Parental,2.12414615353351
26,Aligned,Parental,1.50430275633547
26,Aligned,Parental,1.10055887236033
26,Aligned,Parental,1.57277618808938
26,Aligned,Parental,2.15959667787693
26,Aligned,Parental,1.96357701611651
26,Aligned,Parental,2.55491366192969
26,Aligned,Parental,3.18431261451805
26,Aligned,Parental,4.05713750215369
26,Aligned,Parental,1.16163138336586
26,Aligned,Parental,2.4164536157
26,Aligned,Parental,1.57856479038531
26,Aligned,Parental,1.66810103937178
26,Aligned,Parental,1.95543842289354
26,Aligned,Parental,1.32923938596096
26,Aligned,Parental,1.8032008849294
26,Aligned,Parental,1.15449569376952
26,Aligned,Parental,1.82661514266465
26,Aligned,Parental,2.13601446157806
26,Aligned,Parental,1.28854791445013
26,Aligned,Parental,2.21246555609057
26,Aligned,Parental,1.2970922342028
26,Aligned,Parental,1.25157719691269
26,Aligned,Parental,1.55511032739388
26,Aligned,Parental,1.1050709984026
26,Aligned,Parental,2.03417834539873
26,Aligned,Parental,1.18997770936869
26,Aligned,Parental,1.41775394442413
26,Aligned,Parental,1.28071440304787
26,Aligned,Parental,1.21447193889181
26,Aligned,Parental,1.28948460464808
26,Aligned,Parental,1.82518025698235
26,Aligned,Parental,1.35729426484217
26,Aligned,Parental,1.16191962350222
26,Aligned,Parental,1.20375892324599
26,Aligned,Parental,2.88854941455045
26,Aligned,Parental,1.66630824492483
26,Aligned,Parental,1.16086174758103
26,Aligned,Parental,1.27142857806799
26,Aligned,Parental,1.61592576350309
26,Aligned,Parental,1.34286045366634
26,Aligned,Parental,1.93366953566003
26,Aligned,Parental,1.57843423080216
26,Aligned,Parental,1.59516176399908
26,Aligned,Parental,1.20649676018522
26,Aligned,Parental,1.12135741824541
26,Aligned,Parental,1.21307738882309
26,Aligned,Parental,1.71052044190882
26,Aligned,Parental,1.22816884363093
26,Aligned,Parental,1.35269131177219
26,Aligned,Parental,1.26319015166128
26,Aligned,Parental,1.64031312404306
26,Aligned,Parental,1.34898717808578
26,Aligned,Parental,1.25928689099765
26,Aligned,Parental,1.15533831094746
26,Aligned,Parental,3.0069447822578
26,Aligned,Parental,1.74501663509479
26,Aligned,Parental,1.49820056994133
26,Aligned,Parental,4.61539138459417
26,Aligned,Parental,1.81460756555318
26,Aligned,Parental,1.70125721411929
26,Aligned,Parental,1.42281245510318
26,Aligned,Parental,3.05414039145443
26,Aligned,Parental,1.16096414243825
26,Aligned,Parental,1.10788866243542
26,Aligned,Parental,2.69882965439677
26,Aligned,Parental,1.23756853472267
26,Aligned,Parental,1.14642981035059
26,Aligned,Parental,2.18726885720127
26,Aligned,Parental,2.55585957301001
26,Aligned,Parental,1.55815827604028
26,Aligned,Parental,1.35843910841591
26,Aligned,Parental,3.45440720380747
26,Aligned,Parental,3.12233318428531
26,Aligned,Parental,1.37495505645617
26,Aligned,Parental,2.06001987434358
26,Aligned,Parental,1.38065659034234
26,Aligned,Parental,2.66035764757082
26,Aligned,Parental,1.19083839048587
26,Aligned,Parental,1.43791924590547
26,Aligned,Parental,1.63724952076367
26,Aligned,Parental,1.51006282349375
26,Aligned,Parental,1.33095527591156
26,Aligned,Parental,3.90139136579405
26,Aligned,Parental,1.29930736398318
26,Aligned,Parental,1.14836955050271
26,Aligned,Parental,1.88928333314291
26,Aligned,Parental,1.16477949968742
26,Aligned,Parental,2.10818837786354
26,Aligned,Parental,1.4502004230116
26,Aligned,Parental,2.17966302803669
26,Aligned,Parental,1.95509824641686
26,Aligned,Parental,1.73640216355169
26,Aligned,Parental,1.31607244405256
26,Aligned,Parental,1.14645793411389
26,Aligned,Parental,1.10675074925772
26,Aligned,Parental,2.31115159796337
26,Aligned,Parental,2.33917889475307
26,Aligned,Parental,1.48943453890134
26,Aligned,Parental,1.25164646749869
26,Aligned,Parental,1.86494249130924
26,Aligned,Parental,1.10322678783948
26,Aligned,Parental,1.42276434729497
26,Aligned,Parental,1.38827132381988
26,Aligned,Parental,1.96128341325655
26,Aligned,Parental,3.37667168961415
26,Aligned,Parental,1.62679868118134
26,Aligned,Parental,1.22168900278393
26,Aligned,Parental,1.31673025651813
26,Aligned,Parental,1.22266140675234
26,Aligned,Parental,1.83989445734012
26,Aligned,Parental,1.19180335678015
26,Aligned,Parental,1.16666387026623
26,Aligned,Parental,1.43647590331969
26,Aligned,Parental,1.1098686809089
26,Aligned,Parental,1.32109727967613
26,Aligned,Parental,1.11038381794747
26,Aligned,Parental,1.22951551079033
26,Aligned,Parental,1.32354249766637
26,Aligned,Parental,1.44008325408826
26,Aligned,Parental,1.24745334278173
26,Aligned,Parental,1.24484476726029
26,Aligned,Parental,1.26222315826467
26,Aligned,Parental,3.15959615244319
26,Aligned,Parental,1.56092113107119
26,Aligned,Parental,1.12825164660429
26,Aligned,Parental,1.23060487873213
26,Aligned,Parental,1.30671590991356
26,Aligned,Parental,1.15209047324759
26,Aligned,Parental,1.19203344231706
26,Aligned,Parental,1.26821293496029
26,Aligned,Parental,1.18382223655053
26,Aligned,Parental,1.1779898737077
26,Aligned,Parental,1.19443362640107
26,Aligned,Parental,1.16225873749761
26,Aligned,Parental,1.70422958495527
26,Aligned,Parental,1.71151364366371
26,Aligned,Parental,1.81628299589165
26,Aligned,Parental,1.30854833521063
26,Aligned,Parental,1.19235295060033
26,Aligned,Parental,1.30710296681434
26,Aligned,Parental,1.49817283313502
26,Aligned,Parental,1.19476087409448
26,Aligned,Parental,1.37199843857952
26,Aligned,Parental,1.42768886842041
26,Aligned,Parental,1.94071460670638
26,Aligned,Parental,2.2786378831543
26,Aligned,Parental,1.55548022184906
26,Aligned,Parental,2.14350101478101
26,Aligned,Parental,2.68278198446673
26,Aligned,Parental,1.27211337923072
26,Aligned,Parental,1.10347278214875
